Mar-26,Period,Location ID,Reason,Period,Product ID,Location ID,Ship-From Loc ID,Resource ID
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 49.378777, Explained amount: 52.621223)",05/21/2024,CUST022,The maximum aggregated transportation capacity usage of 121.294827 is too low; increase it by at least 318.305173.,03/28/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 49.378777, Explained amount: 52.621223)",05/21/2024,CUST022,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 1074.318599.,03/28/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 49.378777, Explained amount: 52.621223)",05/21/2024,CUST022,The maximum aggregated transportation capacity usage of 128.919999 is too low; increase it by at least 310.680001.,03/27/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 49.378777, Explained amount: 52.621223)",05/21/2024,CUST022,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 1178.594686.,03/27/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 49.378777, Explained amount: 52.621223)",05/21/2024,CUST022,The maximum aggregated transportation capacity usage of 128.919999 is too low; increase it by at least 310.680001.,03/26/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 49.378777, Explained amount: 52.621223)",05/21/2024,CUST022,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 308.240002.,03/26/2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 49.378777, Explained amount: 52.621223)",05/21/2024,CUST022,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 1120.325808.,03/26/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 49.378777, Explained amount: 52.621223)",05/21/2024,CUST022,The maximum aggregated transportation capacity usage of 128.919999 is too low; increase it by at least 310.680001.,03/25/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 49.378777, Explained amount: 52.621223)",05/21/2024,CUST022,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 1455.312809.,03/25/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 49.378777, Explained amount: 52.621223)",05/21/2024,CUST022,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 303.681318.,04-07-2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 49.378777, Explained amount: 52.621223)",05/21/2024,CUST022,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 237.782636.,04/21/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 49.378777, Explained amount: 52.621223)",05/21/2024,CUST022,The maximum aggregated transportation capacity usage of 225.499999 is too low; increase it by at least 214.100001.,04/20/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 49.378777, Explained amount: 52.621223)",05/21/2024,CUST022,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 172.592426.,04/20/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 49.378777, Explained amount: 52.621223)",05/21/2024,CUST022,The maximum aggregated transportation capacity usage of 250.253591 is too low; increase it by at least 189.346409.,04/19/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 49.378777, Explained amount: 52.621223)",05/21/2024,CUST022,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 163.778000.,04/19/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 49.378777, Explained amount: 52.621223)",05/21/2024,CUST022,The maximum aggregated transportation capacity usage of 128.919999 is too low; increase it by at least 310.680001.,04/18/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 49.378777, Explained amount: 52.621223)",05/21/2024,CUST022,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 908.424866.,04/18/2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 49.378777, Explained amount: 52.621223)",05/21/2024,CUST022,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 321.116375.,04/18/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 49.378777, Explained amount: 52.621223)",05/21/2024,CUST022,The maximum aggregated transportation capacity usage of 219.191159 is too low; increase it by at least 220.408841.,04/17/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 49.378777, Explained amount: 52.621223)",05/21/2024,CUST022,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 164.406266.,04/17/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 49.378777, Explained amount: 52.621223)",05/21/2024,CUST022,The maximum aggregated transportation capacity usage of 230.692027 is too low; increase it by at least 208.907973.,04/16/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 49.378777, Explained amount: 52.621223)",05/21/2024,CUST022,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 204.618723.,04/16/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 49.378777, Explained amount: 52.621223)",05/21/2024,CUST022,The maximum aggregated transportation capacity usage of 113.154827 is too low; increase it by at least 326.445173.,04/15/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 49.378777, Explained amount: 52.621223)",05/21/2024,CUST022,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 671.344114.,04/15/2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 49.378777, Explained amount: 52.621223)",05/21/2024,CUST022,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 526.588971.,04/15/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 49.378777, Explained amount: 52.621223)",05/21/2024,CUST022,The maximum aggregated transportation capacity usage of 168.409427 is too low; increase it by at least 271.190573.,04/14/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 49.378777, Explained amount: 52.621223)",05/21/2024,CUST022,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 493.882998.,04/14/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 49.378777, Explained amount: 52.621223)",05/21/2024,CUST022,The maximum aggregated transportation capacity usage of 161.125703 is too low; increase it by at least 278.474297.,04-07-2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 49.378777, Explained amount: 52.621223)",05/21/2024,CUST022,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 741.905173.,04-08-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 49.378777, Explained amount: 52.621223)",05/21/2024,CUST022,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 145.701668.,04-08-2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 49.378777, Explained amount: 52.621223)",05/21/2024,CUST022,The maximum aggregated transportation capacity usage of 121.294827 is too low; increase it by at least 318.305173.,04-08-2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 49.378777, Explained amount: 52.621223)",05/21/2024,CUST022,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 648.045173.,04-09-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 49.378777, Explained amount: 52.621223)",05/21/2024,CUST022,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 349.701668.,04-09-2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 49.378777, Explained amount: 52.621223)",05/21/2024,CUST022,The maximum aggregated transportation capacity usage of 113.154827 is too low; increase it by at least 326.445173.,04-09-2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 49.378777, Explained amount: 52.621223)",05/21/2024,CUST022,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 675.756008.,04-10-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 49.378777, Explained amount: 52.621223)",05/21/2024,CUST022,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 278.000000.,04-10-2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 49.378777, Explained amount: 52.621223)",05/21/2024,CUST022,The maximum aggregated transportation capacity usage of 160.124827 is too low; increase it by at least 279.475173.,04/13/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 49.378777, Explained amount: 52.621223)",05/21/2024,CUST022,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 391.428599.,04/13/2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 49.378777, Explained amount: 52.621223)",05/21/2024,CUST022,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 557.991707.,04/13/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 49.378777, Explained amount: 52.621223)",05/21/2024,CUST022,The maximum aggregated transportation capacity usage of 121.294827 is too low; increase it by at least 318.305173.,04-12-2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 49.378777, Explained amount: 52.621223)",05/21/2024,CUST022,The maximum aggregated transportation capacity usage of 121.294827 is too low; increase it by at least 318.305173.,04-10-2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 49.378777, Explained amount: 52.621223)",05/21/2024,CUST022,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 449.561429.,04-11-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 49.378777, Explained amount: 52.621223)",05/21/2024,CUST022,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 594.916375.,04-12-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 49.378777, Explained amount: 52.621223)",05/21/2024,CUST022,The maximum aggregated transportation capacity usage of 159.935517 is too low; increase it by at least 279.664483.,04-11-2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 77.868777, Explained amount: 24.131223)",05/23/2024,CUST022,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 306.316375.,05-04-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 77.868777, Explained amount: 24.131223)",05/23/2024,CUST022,The maximum aggregated transportation capacity usage of 233.882027 is too low; increase it by at least 205.717973.,05-03-2024,PPC5,CUST022,LOC017,ROAD013
